player_id,sleeper_id,player_name,team,season,games,ppg,college,rookie_year,birth_date,carries_pg,targets_pg,receptions_pg,touches_pg,rushing_yards_pg,receiving_yards_pg,receiving_air_yards_pg,receiving_yards_after_catch_pg,total_yards_pg,rushing_tds_pg,receiving_tds_pg,total_tds_pg,rushing_epa_pg,receiving_epa_pg,total_epa_pg,rushing_first_downs_pg,receiving_first_downs_pg,gl_carries_pg,gl_targets_pg,gl_touches_pg,ypc,ypr,catch_rate,scrimmage_yds_per_touch,aDOT,tgt_sh,ay_sh,yac_sh,ry_sh,rtd_sh,dom,w8dom,carries_share,avg_snap_pct,off_snaps_pg,depth_team_wk1,is_rb1_wk1,rushing_fumbles_pg,receiving_fumbles_pg,rushing_fumbles_lost_pg,receiving_fumbles_lost_pg,games_out_seas,games_limited_seas,games_out_seas_prev,games_prev,ngs_efficiency,ngs_pct_gte_8_defenders,ngs_avg_time_to_los,ngs_ryoe_per_att,ngs_rush_pct_over_expected,ppg_yoy,carries_pg_yoy,targets_pg_yoy,total_yards_pg_yoy,total_epa_pg_yoy,avg_snap_pct_yoy,age,height,weight,draft_number,years_exp
00-0031045,2257,Carlos Hyde,SF,2017,16,14.6125,Ohio State,2014.0,1990-09-20,15.0,5.5,3.6875,18.6875,58.625,21.875,10.1875,20.125,80.5,0.5,0.0,0.5,-1.7985791898171168,-1.0892030997471298,-2.887782289564247,2.75,1.0625,0.0,0.0,0.0,3.908333333333333,5.932203389830509,0.6704545454545454,4.3076923076923075,1.8522727272727273,0.14497528830313014,0.03384551495016611,0.16911764705882354,0.08264462809917356,0.0,0.04132231404958678,0.06611570247933884,,0.715,48.9375,1.0,1.0,0.125,0.0,0.0625,0.0,0.0,1.0,1.0,13.0,4.492354188759282,37.916666666666664,2.8121787439613555,,,-0.16442307692307523,-1.6923076923076934,2.9615384615384617,-8.038461538461533,-1.0392428585613445,0.07961538461538464,26.0,72.0,235.0,57.0,3.0
00-0031045,2257,Carlos Hyde,JAX,2018,14,7.028571428571429,Ohio State,2014.0,1990-09-20,12.285714285714286,1.1428571428571428,0.7142857142857143,13.0,40.785714285714285,2.357142857142857,-0.9285714285714286,4.214285714285714,43.142857142857146,0.35714285714285715,0.0,0.35714285714285715,-2.7901891682105946,-0.5310774848538651,-3.3212666530644595,1.9285714285714286,0.0,0.0,0.0,0.0,3.3197674418604652,3.3,0.625,3.318681318681319,-0.8125,0.033542976939203356,-0.0032605969400551793,0.03896961690885073,0.010923535253227408,0.0,0.005461767626613704,0.008738828202581926,,0.3992857142857143,27.5,1.0,1.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,1.0,0.0,16.0,4.805078809106829,34.30232558139535,2.9328627450980393,-0.5767298672794711,0.4049079754601227,-7.583928571428571,-2.7142857142857135,-4.357142857142858,-37.357142857142854,-0.4334843635002126,-0.31571428571428567,27.0,72.0,235.0,57.0,4.0
00-0031045,2257,Carlos Hyde,HOU,2019,16,9.575,Ohio State,2014.0,1990-09-20,15.3125,1.0,0.625,15.9375,66.875,2.625,1.375,3.1875,69.5,0.375,0.0,0.375,-0.85950533506184,-1.0793701163420337,-1.9388754514038737,3.4375,0.125,0.0,0.0,0.0,4.36734693877551,4.2,0.625,4.36078431372549,1.375,0.0299625468164794,0.004639392661324336,0.02820796460176991,0.010286554004408524,0.0,0.005143277002204262,0.00822924320352682,,0.49062500000000003,33.0625,2.0,0.0,0.25,0.0,0.125,0.0,0.0,1.0,0.0,14.0,3.5483551401869153,14.69387755102041,2.7390357142857136,0.4426364587946516,0.3868312757201646,2.54642857142857,3.0267857142857135,-0.1428571428571428,26.357142857142854,1.3823912016605857,0.09133928571428573,28.0,72.0,229.0,57.0,5.0
00-0031045,2257,Carlos Hyde,SEA,2020,10,8.49,Ohio State,2014.0,1990-09-20,8.1,2.0,1.6,9.7,35.6,9.3,4.7,10.8,44.9,0.4,0.0,0.4,0.06652354206636409,-0.09464918978440484,-0.02812564771804076,2.0,0.4,0.0,0.0,0.0,4.395061728395062,5.8125,0.8,4.628865979381444,2.35,0.057803468208092484,0.016743854649091557,0.10102899906454631,0.03593508500772798,0.0,0.01796754250386399,0.028748068006182383,,0.378,26.0,2.0,0.0,0.0,0.1,0.0,0.0,2.0,5.0,0.0,16.0,,,,,,-1.084999999999999,-7.2125,1.0,-24.6,1.910749803685833,-0.11262500000000003,29.0,72.0,229.0,57.0,6.0
00-0031045,2257,Carlos Hyde,JAX,2021,11,4.163636363636364,Ohio State,2014.0,1990-09-20,6.545454545454546,1.9090909090909092,1.0909090909090908,7.636363636363637,23.0,5.909090909090909,2.8181818181818183,6.818181818181818,28.90909090909091,0.09090909090909091,0.0,0.09090909090909091,-2.2765541834021197,-0.5972132006056861,-2.873767384007806,1.2727272727272727,0.09090909090909091,0.0,0.0,0.0,3.513888888888889,5.416666666666667,0.5714285714285714,3.7857142857142856,1.4761904761904763,0.052109181141439205,0.009606445615122404,0.06830601092896176,0.028953229398663696,0.0,0.014476614699331848,0.023162583518930958,,0.3741666666666667,24.333333333333332,2.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,1.0,0.0,2.0,10.0,,,,,,-4.326363636363636,-1.5545454545454538,-0.09090909090909083,-15.990909090909089,-2.8456417362897652,-0.0038333333333332997,30.0,72.0,229.0,57.0,7.0
00-0031055,2088,Andre Williams,NYG,2015,16,2.2125,Boston College,2014.0,1992-08-28,5.5,0.1875,0.0625,5.5625,16.0625,0.4375,0.375,0.1875,16.5,0.0625,0.0,0.0625,-1.4757753479649425,-0.06500300866900943,-1.540778356633952,0.6875,0.0,0.0,0.0,0.0,2.9204545454545454,7.0,0.3333333333333333,2.966292134831461,2.0,0.004815409309791332,0.0012741558717349756,0.001419782300047326,0.0015555555555555555,0.0,0.0007777777777777777,0.0012444444444444445,,0.14125000000000001,9.8125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,71.0,230.0,113.0,1.0
00-0031057,2104,Ka'Deem Carey,CHI,2015,7,5.257142857142857,Arizona,2014.0,1992-10-30,6.142857142857143,0.42857142857142855,0.42857142857142855,6.571428571428571,22.714285714285715,2.7142857142857144,1.5714285714285714,1.1428571428571428,25.428571428571427,0.2857142857142857,0.14285714285714285,0.42857142857142855,-0.7126998083282177,0.15997340501884796,-0.5527264033093697,1.8571428571428572,0.2857142857142857,0.0,0.0,0.0,3.697674418604651,6.333333333333333,1.0,3.869565217391304,3.6666666666666665,0.014018691588785047,0.006027397260273973,0.009626955475330927,0.011163337250293772,0.1,0.055581668625146886,0.028930669800235023,,0.10545454545454545,7.0,3.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,0.0,,,,,,,,,,,,,,22.0,70.0,210.0,117.0,1.0
00-0031057,2104,Ka'Deem Carey,CHI,2016,11,2.1,Arizona,2014.0,1992-10-30,2.909090909090909,0.6363636363636364,0.45454545454545453,3.3636363636363638,11.454545454545455,5.0,-0.18181818181818182,5.454545454545454,16.454545454545453,0.0,0.0,0.0,-0.2453002838036892,0.15183742431426336,-0.09346285948942584,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0,3.9375,11.0,0.7142857142857143,4.891891891891892,-0.2857142857142857,0.018229166666666668,-0.0005578800557880056,0.054005400540054004,0.01967095851216023,0.0,0.009835479256080115,0.015736766809728183,,0.1375,8.166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,7.0,,,,,,-3.157142857142857,-3.233766233766234,0.2077922077922078,-8.974025974025974,0.4592635438199439,0.03204545454545456,23.0,70.0,215.0,,2.0
00-0031062,1848,James White,NE,2015,12,10.216666666666667,Wisconsin,2014.0,1992-02-03,1.8333333333333333,4.5,3.3333333333333335,5.166666666666667,4.666666666666667,34.166666666666664,9.0,28.916666666666668,38.833333333333336,0.16666666666666666,0.3333333333333333,0.5,-0.39183135119478374,2.075087863703843,1.6832565125090593,0.25,1.5833333333333333,0.0,0.0,0.0,2.5454545454545454,10.25,0.7407407407407407,7.516129032258065,2.0,0.11440677966101695,0.028594122319301033,0.1991963260619977,0.11768082663605052,0.16,0.13884041331802527,0.12614466130884042,,0.29857142857142854,20.785714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,70.0,205.0,130.0,1.0
00-0031062,1848,James White,NE,2016,16,10.106250000000001,Wisconsin,2014.0,1992-02-03,2.4375,5.375,3.75,6.1875,10.375,34.4375,6.6875,32.0,44.8125,0.0,0.3125,0.3125,-0.1769827170373901,0.5801925782052186,0.40320986116782853,0.5,1.625,0.0,0.0,0.0,4.256410256410256,9.183333333333334,0.6976744186046512,7.242424242424242,1.244186046511628,0.15636363636363637,0.025105584232754576,0.2220294882914137,0.12365350089766607,0.15625,0.13995175044883304,0.13017280071813286,,0.384375,26.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,-0.11041666666666572,0.6041666666666667,0.875,5.979166666666664,-1.2800466513412307,0.08580357142857148,24.0,70.0,205.0,,2.0
00-0031062,1848,James White,NE,2017,14,9.571428571428571,Wisconsin,2014.0,1992-02-03,3.0714285714285716,5.142857142857143,4.0,7.071428571428571,12.214285714285714,30.642857142857142,9.214285714285714,24.285714285714285,42.857142857142854,0.0,0.21428571428571427,0.21428571428571427,-0.5028479654008983,0.7202272915842806,0.2173793261833823,0.42857142857142855,1.7857142857142858,0.0,0.0,0.0,3.9767441860465116,7.660714285714286,0.7777777777777778,6.0606060606060606,1.7916666666666667,0.13872832369942195,0.02711223203026482,0.19641825534373195,0.10214285714285715,0.10714285714285714,0.10464285714285715,0.10314285714285715,,0.39,27.357142857142858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,,,,,,-0.5348214285714299,0.6339285714285716,-0.23214285714285676,-1.955357142857146,-0.18583053498444624,0.005624999999999991,25.0,70.0,205.0,130.0,3.0
00-0031062,1848,James White,NE,2018,16,17.2875,Wisconsin,2014.0,1992-02-03,5.875,7.6875,5.4375,11.3125,26.5625,46.9375,18.8125,41.5625,73.5,0.3125,0.4375,0.75,-0.3034103643975049,1.4220073062029948,1.1185969418054897,1.375,2.375,0.0,0.0,0.0,4.5212765957446805,8.632183908045977,0.7073170731707317,6.497237569060774,2.4471544715447155,0.21428571428571427,0.06705279572287814,0.3056066176470588,0.17048808172531216,0.2413793103448276,0.2059336960350699,0.18466632744921527,,0.5387500000000001,37.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.5154823529411754,11.702127659574469,2.668510869565218,-0.07693281112972766,0.33695652173913043,7.71607142857143,2.8035714285714284,2.5446428571428568,30.642857142857146,0.9012176156221074,0.14875000000000005,26.0,70.0,205.0,130.0,4.0
00-0031062,1848,James White,NE,2019,15,13.479999999999999,Wisconsin,2014.0,1992-02-03,4.466666666666667,6.333333333333333,4.8,9.266666666666667,17.533333333333335,43.0,14.933333333333334,35.333333333333336,60.53333333333333,0.06666666666666667,0.3333333333333333,0.4,-1.0522551501377668,1.7461379405838604,0.6938827904460936,1.0,2.066666666666667,0.0,0.0,0.0,3.925373134328358,8.958333333333334,0.7578947368421053,6.532374100719425,2.357894736842105,0.16521739130434782,0.05154164749194662,0.2965864577504197,0.16827550221758414,0.21739130434782608,0.1928334032827051,0.17809866264363253,,0.45,32.666666666666664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,,,,,,-3.8075000000000028,-1.4083333333333332,-1.354166666666667,-12.966666666666669,-0.42471415135939616,-0.08875000000000005,27.0,70.0,205.0,130.0,5.0
00-0031062,1848,James White,NE,2020,14,8.328571428571427,Wisconsin,2014.0,1992-02-03,2.5,4.428571428571429,3.5,6.0,8.642857142857142,26.785714285714285,-2.857142857142857,29.357142857142858,35.42857142857143,0.14285714285714285,0.07142857142857142,0.21428571428571427,-0.4791603139518494,-0.0013518865718035653,-0.48051220052365295,0.42857142857142855,1.4285714285714286,0.0,0.0,0.0,3.4571428571428573,7.653061224489796,0.7903225806451613,5.904761904761905,-0.6451612903225806,0.16847826086956522,-0.015904572564612324,0.3205928237129485,0.14619883040935672,0.1,0.12309941520467836,0.1369590643274854,,0.37714285714285717,23.571428571428573,1.0,1.0,0.07142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,15.0,,,,,,-5.151428571428571,-1.9666666666666668,-1.9047619047619042,-25.1047619047619,-1.1743949909697466,-0.07285714285714284,28.0,70.0,205.0,130.0,6.0
00-0031075,1944,Alfred Blue,HST,2015,14,7.978571428571429,LSU,2014.0,1991-04-27,13.071428571428571,1.1428571428571428,1.0714285714285714,14.142857142857142,49.857142857142854,7.785714285714286,3.0714285714285716,4.857142857142857,57.642857142857146,0.14285714285714285,0.07142857142857142,0.21428571428571427,-2.112042932241867,0.242880356506378,-1.8691625757354888,2.357142857142857,0.14285714285714285,0.0,0.0,0.0,3.814207650273224,7.266666666666667,0.9375,4.075757575757576,2.6875,0.028622540250447227,0.008046407185628742,0.05624483043837883,0.030052384891094568,0.038461538461538464,0.03425696167631652,0.031734215605183344,,0.30625,23.0,2.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,1.0,,,,,,,,,,,,,,24.0,74.0,223.0,181.0,1.0
00-0031075,1944,Alfred Blue,HOU,2016,14,4.428571428571429,LSU,2014.0,1991-04-27,7.142857142857143,1.1428571428571428,0.8571428571428571,8.0,30.0,2.857142857142857,2.2142857142857144,2.0,32.857142857142854,0.07142857142857142,0.0,0.07142857142857142,-0.6946768372566995,-0.33161125618804554,-1.026288093444745,1.6428571428571428,0.07142857142857142,0.0,0.0,0.0,4.2,3.3333333333333335,0.75,4.107142857142857,1.9375,0.03155818540433925,0.007335541883577852,0.023549201009251473,0.013656538067599864,0.0,0.006828269033799932,0.010925230454079893,,0.24785714285714286,16.928571428571427,,,0.14285714285714285,0.0,0.07142857142857142,0.0,2.0,1.0,0.0,14.0,3.7713333333333314,20.0,2.400329787234043,,,-3.55,-5.928571428571428,0.0,-24.785714285714292,0.8428744822907439,-0.05839285714285716,25.0,74.0,225.0,,2.0
00-0031075,1944,Alfred Blue,HOU,2017,8,5.575,LSU,2014.0,1991-04-27,8.875,1.125,0.875,9.75,32.75,6.75,1.125,5.25,39.5,0.125,0.0,0.125,-0.9955067243078799,0.2343217705158756,-0.7611849537920043,1.25,0.5,0.0,0.0,0.0,3.6901408450704225,7.714285714285714,0.7777777777777778,4.051282051282051,1.0,0.03488372093023256,0.0037052284890901604,0.05698778833107191,0.028708133971291867,0.0,0.014354066985645933,0.022966507177033496,,0.23363636363636361,14.181818181818182,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,14.0,,,,,,1.1464285714285714,1.7321428571428568,-0.017857142857142794,6.642857142857146,0.26510313965274057,-0.014220779220779245,26.0,74.0,225.0,181.0,3.0
00-0031075,1944,Alfred Blue,HOU,2018,16,6.08125,LSU,2014.0,1991-04-27,9.375,1.6875,1.25,10.625,31.1875,9.625,4.5625,6.6875,40.8125,0.125,0.0,0.125,-2.030905461594015,-0.4884878626179617,-2.519393324211977,1.5625,0.25,0.0,0.0,0.0,3.3266666666666667,7.7,0.7407407407407407,3.8411764705882354,2.7037037037037037,0.0533596837944664,0.01683191145953424,0.061038220193953226,0.03697478991596639,0.0,0.018487394957983194,0.02957983193277311,,0.4225,28.8125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,4.385531062124249,22.666666666666664,2.6837014925373133,-0.3479933837783845,0.36054421768707484,0.5062499999999996,0.5,0.5625,1.3125,-1.7582083704199725,0.18886363636363637,27.0,74.0,225.0,181.0,4.0
00-0031085,1956,Jay Prosch,HOU,2016,4,0.625,Auburn,2014.0,1992-08-21,1.0,0.25,0.25,1.25,2.25,1.5,0.25,1.25,3.75,0.0,0.0,0.0,0.046383946886635385,0.1379091147100553,0.18429306159669068,0.75,0.25,0.0,0.0,0.0,2.25,6.0,1.0,3.0,1.0,0.007142857142857143,0.0008539709649871904,0.013157894736842105,0.00663716814159292,0.0,0.00331858407079646,0.005309734513274336,,,,,,0.0,0.0,0.0,0.0,1.0,2.0,,,,,,,,,,,,,,24.0,73.0,255.0,,2.0
00-0031085,1956,Jay Prosch,HOU,2017,4,1.775,Auburn,2014.0,1992-08-21,0.0,1.0,1.0,1.0,0.0,7.75,1.0,6.75,7.75,0.0,0.0,0.0,0.0,0.4198404983035289,0.4198404983035289,0.0,0.25,0.0,0.0,0.0,,7.75,1.0,7.75,1.0,0.03125,0.0033003300330033004,0.0782608695652174,0.04372355430183357,0.0,0.021861777150916785,0.03497884344146686,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,,,,,,1.15,-1.0,0.75,4.0,0.2355474367068382,,25.0,73.0,255.0,211.0,3.0
00-0031102,2001,Kapri Bibbs,DEN,2016,8,3.5500000000000003,Colorado State,2014.0,1993-01-10,3.625,0.5,0.25,3.875,16.125,9.375,-0.625,10.0,25.5,0.0,0.125,0.125,-0.05991713161347434,0.6406295113774831,0.5807123797640088,0.875,0.125,0.0,0.0,0.0,4.448275862068965,37.5,0.5,6.580645161290323,-1.25,0.015209125475285171,-0.002036659877800407,0.10638297872340426,0.0380517503805175,0.1,0.06902587519025875,0.050441400304414005,,0.11083333333333334,7.833333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,23.0,71.0,203.0,,2.0
00-0031102,2001,Kapri Bibbs,GB,2018,9,6.866666666666667,Colorado State,2014.0,1993-01-10,2.3333333333333335,2.5555555555555554,1.7777777777777777,4.111111111111111,11.444444444444445,12.777777777777779,4.222222222222222,12.0,24.22222222222222,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.4756586266128967,-0.994723493760159,-0.5190648671472622,0.8888888888888888,0.4444444444444444,0.0,0.0,0.0,4.904761904761905,7.1875,0.6956521739130435,5.891891891891892,1.6521739130434783,0.07419354838709677,0.01332398316970547,0.14457831325301204,0.059431524547803614,0.1,0.07971576227390181,0.06754521963824289,,0.23083333333333333,14.75,,,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,8.0,,,,,,3.316666666666667,-1.2916666666666665,2.0555555555555554,-1.2777777777777786,-1.099777246911271,0.12,25.0,70.0,203.0,,4.0
00-0031277,2050,Branden Oliver,SD,2015,6,5.833333333333333,Buffalo,2014.0,1991-05-07,5.166666666666667,2.5,2.1666666666666665,7.333333333333333,18.0,18.666666666666668,-3.5,22.5,36.666666666666664,0.0,0.0,0.0,-0.2848465747859639,0.5396573834198838,0.2548108086339198,1.3333333333333333,0.8333333333333334,0.0,0.0,0.0,3.4838709677419355,8.615384615384615,0.8666666666666667,5.0,-1.4,0.055970149253731345,-0.0113882863340564,0.12184115523465704,0.05351170568561873,0.0,0.026755852842809364,0.04280936454849499,,0.13624999999999998,11.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,24.0,68.0,208.0,,1.0
00-0031277,2050,Branden Oliver,LAC,2017,8,2.1125,Buffalo,2014.0,1991-05-07,4.375,1.375,0.75,5.125,10.375,3.25,-0.625,3.875,13.625,0.0,0.0,0.0,-0.9976060756598599,-1.0715643108051154,-2.0691703864649753,0.75,0.25,0.0,0.0,0.0,2.3714285714285714,4.333333333333333,0.5454545454545454,2.658536585365854,-0.45454545454545453,0.03754266211604096,-0.0019638648860958365,0.02897196261682243,0.011695906432748537,0.0,0.005847953216374269,0.00935672514619883,,0.19875,13.25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,,,,,,-3.720833333333333,-0.791666666666667,-1.125,-23.041666666666664,-2.323981195098895,0.06250000000000003,26.0,68.0,208.0,,3.0
00-0031285,2168,Devonta Freeman,ATL,2015,15,21.09333333333333,Florida State,2014.0,1992-03-15,17.666666666666668,6.466666666666667,4.866666666666666,22.533333333333335,70.4,38.53333333333333,19.533333333333335,29.133333333333333,108.93333333333334,0.7333333333333333,0.2,0.9333333333333333,-0.7700132631819054,0.6438563718185951,-0.12615689136331032,4.533333333333333,1.4,0.0,0.0,0.0,3.9849056603773585,7.917808219178082,0.7525773195876289,4.834319526627219,3.020618556701031,0.16440677966101694,0.06529975484733674,0.2410369553226696,0.1322049405306496,0.15,0.1411024702653248,0.1357639524245197,,0.7173333333333333,51.13333333333333,2.0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,,,,,,,,,,,,,,23.0,68.0,206.0,103.0,1.0
00-0031285,2168,Devonta Freeman,ATL,2016,16,17.75625,Florida State,2014.0,1992-03-15,14.1875,4.0625,3.375,17.5625,67.4375,28.875,4.625,26.0,96.3125,0.6875,0.125,0.8125,0.30561344558662773,0.3236362660459504,0.6292497116325781,3.8125,1.375,0.0,0.0,0.0,4.753303964757709,8.555555555555555,0.8307692307692308,5.483985765124555,1.1384615384615384,0.12104283054003724,0.015958593918481777,0.1835024261138068,0.09314516129032258,0.05263157894736842,0.0728883701188455,0.08504244482173175,,0.584375,37.75,1.0,1.0,0.0625,0.0,0.0625,0.0,0.0,0.0,1.0,15.0,4.0473401297497675,33.03964757709251,2.681221649484536,,,-3.3370833333333287,-3.479166666666668,-2.404166666666667,-12.620833333333337,0.7554066029958885,-0.1329583333333333,24.0,68.0,206.0,103.0,2.0
00-0031285,2168,Devonta Freeman,ATL,2017,14,14.3,Florida State,2014.0,1992-03-15,14.0,3.357142857142857,2.5714285714285716,16.571428571428573,61.785714285714285,22.642857142857142,6.5,17.428571428571427,84.42857142857143,0.5,0.07142857142857142,0.5714285714285714,-0.8427009291873135,0.792382918881249,-0.050318010306064566,3.5,1.2857142857142858,0.0,0.0,0.0,4.413265306122449,8.805555555555555,0.7659574468085106,5.094827586206897,1.9361702127659575,0.1006423982869379,0.021651201522721864,0.14412285883047843,0.08847334635780073,0.058823529411764705,0.07364843788478272,0.08254338296859352,,0.6171428571428572,39.357142857142854,1.0,1.0,0.2857142857142857,0.0,0.07142857142857142,0.0,2.0,0.0,0.0,16.0,4.102231213872832,27.55102040816326,2.8622707182320437,,,-3.4562500000000007,-0.1875,-0.7053571428571428,-11.88392857142857,-0.6795677219386427,0.03276785714285724,25.0,68.0,206.0,103.0,3.0
00-0031285,2168,Devonta Freeman,ATL,2019,14,14.114285714285714,Florida State,2014.0,1992-03-15,13.142857142857142,5.0,4.214285714285714,17.357142857142858,46.857142857142854,29.285714285714285,5.642857142857143,24.571428571428573,76.14285714285714,0.14285714285714285,0.2857142857142857,0.42857142857142855,-2.950005465176738,-0.368979262479276,-3.3189847276560145,2.2142857142857144,1.2142857142857142,0.0,0.0,0.0,3.5652173913043477,6.9491525423728815,0.8428571428571429,4.386831275720165,1.1285714285714286,0.11725293132328309,0.016765704584040746,0.1997677119628339,0.09299160807439329,0.14814814814814814,0.1205698781112707,0.10402291608914427,,0.6521428571428572,47.0,1.0,1.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,2.0,0.0,2.0,14.0,4.588018292682927,22.82608695652174,2.8706012658227844,-1.222199792953207,0.2737430167597765,-0.18571428571428683,-0.8571428571428577,1.6428571428571428,-8.285714285714292,-3.2686667173499497,0.03500000000000003,27.0,68.0,206.0,103.0,5.0
00-0031285,2168,Devonta Freeman,BUF,2020,5,7.200000000000001,Florida State,2014.0,1992-03-15,10.8,2.0,1.4,12.2,34.4,11.6,-2.8,14.0,46.0,0.2,0.0,0.2,-1.816850766085554,0.25675695105455815,-1.5600938150309958,1.8,0.6,0.0,0.0,0.0,3.185185185185185,8.285714285714286,0.7,3.7704918032786887,-1.4,0.06666666666666667,-0.0137524557956778,0.17369727047146402,0.0651685393258427,0.0,0.03258426966292135,0.05213483146067416,,0.4600000000000001,27.2,,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,14.0,,,,,,-6.914285714285713,-2.3428571428571416,-3.0,-30.14285714285714,1.7588909126250187,-0.19214285714285717,28.0,68.0,206.0,103.0,6.0
00-0031285,2168,Devonta Freeman,BAL,2021,16,9.1625,Florida State,2014.0,1992-03-15,8.3125,2.625,2.125,10.4375,36.0,11.875,2.25,11.4375,47.875,0.3125,0.0625,0.375,-0.18508827383523246,0.07261491888129967,-0.11247335495393279,1.9375,0.5625,0.0,0.0,0.0,4.330827067669173,5.588235294117647,0.8095238095238095,4.586826347305389,0.8571428571428571,0.07228915662650602,0.007207207207207207,0.11359404096834265,0.04712301587301587,0.05,0.04856150793650794,0.047698412698412705,,0.44375,33.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.843038194444443,28.57142857142857,2.8761794871794883,-0.49351934128851416,0.366412213740458,1.9624999999999986,-2.4875000000000007,0.625,1.875,1.447620460077063,-0.016250000000000098,29.0,68.0,206.0,103.0,7.0
00-0031301,1892,Jeremy Hill,CIN,2015,16,10.64375,LSU,2014.0,1992-10-20,13.9375,1.1875,0.9375,14.875,49.625,4.9375,-0.1875,5.4375,54.5625,0.6875,0.0625,0.75,-1.670160223748485,0.13489768694125814,-1.5352625368072268,2.8125,0.3125,0.0,0.0,0.0,3.5605381165919283,5.266666666666667,0.7894736842105263,3.668067226890756,-0.15789473684210525,0.03762376237623762,-0.0006768953068592057,0.048252911813643926,0.0192495126705653,0.03225806451612903,0.025753788593347166,0.02185122303967805,,0.44125000000000003,28.5625,,,0.1875,0.0,0.1875,0.0,0.0,0.0,,,,,,,,,,,,,,22.0,73.0,235.0,55.0,1.0
00-0031301,1892,Jeremy Hill,CIN,2016,15,11.753333333333334,LSU,2014.0,1992-10-20,14.8,1.8,1.4,16.2,55.93333333333333,11.6,-0.13333333333333333,10.933333333333334,67.53333333333333,0.6,0.0,0.6,-0.5088229386992789,0.2501084849354811,-0.25871445376379776,2.8,0.4,0.0,0.0,0.0,3.779279279279279,8.285714285714286,0.7777777777777778,4.1687242798353905,-0.07407407407407407,0.05046728971962617,-0.00047058823529411766,0.0975609756097561,0.043718592964824124,0.0,0.021859296482412062,0.0349748743718593,,0.43666666666666665,29.533333333333335,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,4.382038140643624,19.81981981981982,2.613369999999999,,,1.1095833333333331,0.8625000000000007,0.6125,12.970833333333331,1.276548083043429,-0.004583333333333384,23.0,73.0,235.0,55.0,2.0
00-0031301,1892,Jeremy Hill,CIN,2017,7,2.4571428571428577,LSU,2014.0,1992-10-20,5.285714285714286,0.5714285714285714,0.5714285714285714,5.857142857142857,16.571428571428573,2.2857142857142856,-2.0,4.285714285714286,18.857142857142858,0.0,0.0,0.0,-0.6453037829737046,-0.018583844199643602,-0.6638876271733481,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,3.135135135135135,4.0,1.0,3.2195121951219514,-3.5,0.01834862385321101,-0.007954545454545454,0.036275695284159616,0.009981285090455396,0.0,0.004990642545227698,0.007985028072364318,,0.18,11.0,,,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,15.0,,,,,,-9.296190476190477,-9.514285714285716,-1.2285714285714286,-48.67619047619047,-0.4051731734095504,-0.25666666666666665,24.0,73.0,230.0,,3.0
00-0031332,2282,Fitzgerald Toussaint,PIT,2016,5,2.4200000000000004,Michigan,2014.0,1990-05-04,2.8,0.6,0.6,3.4,11.6,6.6,-1.2,7.8,18.2,0.0,0.0,0.0,-0.556375706801191,0.5697199253365397,0.013344218535348774,0.4,0.4,0.0,0.0,0.0,4.142857142857143,11.0,1.0,5.352941176470588,-2.0,0.018404907975460124,-0.0035608308605341245,0.07722772277227723,0.025841816758026624,0.0,0.012920908379013312,0.0206734534064213,,0.041874999999999996,2.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,26.0,69.0,204.0,,2.0
